timestamp,room_temp,board_temp,pressure,humidity,acc_x,acc_y,acc_z,yaw,pitch,roll,comp_x,comp_y,comp_z,gyro_x,gyro_y,gyro_z
2025-05-06 16:28:11,25.1529598236084,36.024,0,35.594539642333984,-0.06227399781346321,0.01771273836493492,0.5669814348220825,104.03448396572361,0.539995769637413,4.353881461423002,-4.859015464782715,-17.018768310546875,22.172260284423828,-0.11191405355930328,-0.1560967117547989,0.0835348591208458
2025-05-06 16:28:13,25.1529598236084,34.563,948.8359375,35.759578704833984,0.001535975025035441,0.04357896000146866,0.5697310566902161,103.39875044834633,3.853015151849505,7.56763274186798,-9.882244110107422,-34.689857482910156,46.11983871459961,0.004965418949723244,0.007357252761721611,0.02925805002450943
2025-05-06 16:28:14,25.060672760009766,35.05,948.864013671875,35.50907516479492,0.001535975025035441,0.04357896000146866,0.5713809132575989,105.39368478036697,3.763214385963116,7.73420312647802,-11.911088943481445,-41.71404266357422,55.95637893676758,0.004619913175702095,0.0062446026131510735,0.026435643434524536
2025-05-06 16:28:15,25.1529598236084,34.563,948.83935546875,35.50907516479492,0.001535975025035441,0.04329780116677284,0.5744055509567261,106.98066557364109,3.7259258219630778,7.951275076037487,-12.657340049743652,-44.617042541503906,59.48967742919922,0.006039125844836235,0.008423559367656708,0.02653457224369049
2025-05-06 16:28:16,25.226791381835938,34.563,948.85498046875,35.5208625793457,0.0026879562065005302,0.044141266494989395,0.5742680430412292,108.21966188908141,3.6923605648343423,8.00510550443365,-12.90046215057373,-45.86180114746094,60.5754280090332,0.003940628841519356,0.005553607363253832,0.02396756410598755
2025-05-06 16:28:17,25.134502410888672,34.563,948.86083984375,35.435394287109375,0.001535975025035441,0.04357896000146866,0.574680507183075,109.44721080747279,3.5520987882467225,8.150500595069358,-13.007314682006836,-46.35832595825195,61.560546875,0.006346065551042557,0.003338226117193699,0.10011838376522064
2025-05-06 16:28:18,25.134502410888672,34.563,948.85400390625,35.435394287109375,0.001535975025035441,0.0425797663629055,0.5761592984199524,110.67056032376858,3.455501147945445,8.167281621354985,-13.332602500915527,-47.14562225341797,61.560546875,0.00666041911765933,0.002592082955852151,0.07926928251981735
2025-05-06 16:28:19,25.289016723632812,34.563,948.86572265625,35.35673141479492,0.004911787696093321,0.043440550565719604,0.5754408836364746,111.87063755856528,3.5631651298247436,8.268986376252634,-12.993847846984863,-47.584598541259766,60.5754280090332,0.006348754279315472,0.004404340781271458,0.07397420799732208
2025-05-06 16:28:20,25.289016723632812,34.563,948.856689453125,35.19096374511719,0.004911787696093321,0.04329780116677284,0.5758671164512634,112.99487219399672,3.4628206047327173,8.264169756232414,-12.458501815795898,-48.76591110229492,60.5754280090332,0.004912644580960274,0.003781142022371292,0.07355732470750809
2025-05-06 16:28:21,25.226791381835938,34.563,948.86767578125,35.10624313354492,0.0026879562065005302,0.04515392515063286,0.5767490267753601,113.96789610670555,3.392553297099079,8.331921233326389,-11.449128150939941,-49.6803092956543,59.48967742919922,0.007725701756775379,-0.0020499890316277742,0.0855211466550827
