timestamp,room_temp,board_temp,pressure,humidity,acc_x,acc_y,acc_z,yaw,pitch,roll,comp_x,comp_y,comp_z,gyro_x,gyro_y,gyro_z
2025-05-09 05:29:26,30.800987243652344,38.459,952.04052734375,31.604156494140625,-0.03337886556982994,-0.35418078303337097,0.5312357544898987,71.4229329809865,3.197141541043976,326.0944867524769,4.692481994628906,-27.11751365661621,7.55745267868042,0.00020060501992702484,-0.001107899472117424,0.0007275529205799103
2025-05-09 05:29:27,30.69024085998535,38.459,952.0,30.982316970825195,-0.032880671322345734,-0.35342341661453247,0.5327480435371399,71.5958802009604,3.081687224965254,326.0402482202778,4.651028633117676,-26.778257369995117,6.979389667510986,-0.0007155276834964752,0.00041940435767173767,-0.0007996521890163422
2025-05-09 05:29:28,30.764070510864258,38.946,952.020751953125,30.94695281982422,-0.03387705609202385,-0.3531709611415863,0.5312357544898987,71.73077643706814,2.9957350572327557,326.07644139268973,4.617456912994385,-26.650737762451172,6.914336681365967,-0.00010437145829200745,-0.002023708075284958,-0.0004943124949932098
2025-05-09 05:29:29,30.800987243652344,38.946,951.98583984375,30.684659957885742,-0.03636801242828369,-0.3529185354709625,0.5319231748580933,71.96663652948702,2.899621915892806,326.03966765419835,4.75252103805542,-26.47003936767578,7.256025791168213,0.00020112097263336182,0.00011459086090326309,0.00011646002531051636
2025-05-09 05:29:30,30.893274307250977,38.459,952.013671875,30.003877639770508,-0.034873440861701965,-0.3531709611415863,0.5315107107162476,72.06260751751488,2.826262055668872,325.93877551487356,4.538565158843994,-26.519161224365234,6.973351955413818,-0.0013258010149002075,-0.0004962105304002762,0.0007272586226463318
2025-05-09 05:29:32,30.81944465637207,39.433,952.02880859375,31.77214241027832,-0.03387705609202385,-0.3539282977581024,0.5312357544898987,72.06480683842761,2.9048102983410766,325.99407955658313,4.646440505981445,-26.45037841796875,7.464430332183838,0.00020132027566432953,-0.0011070109903812408,0.000421915203332901
2025-05-09 05:29:33,30.87481689453125,38.459,952.018798828125,30.731813430786133,-0.032382477074861526,-0.35367587208747864,0.5298609137535095,72.10783020000953,2.863420419187857,326.0023031043438,4.750945091247559,-26.75420379638672,7.213080406188965,0.0005068890750408173,-0.00019054673612117767,0.0016435012221336365
2025-05-09 05:29:34,30.782527923583984,39.92,952.017333984375,30.758337020874023,-0.03337886556982994,-0.35342341661453247,0.5306858420372009,72.23678417153937,2.9459549310144104,326.0386328805391,4.47396183013916,-26.514808654785156,7.029913902282715,-0.0016310010105371475,-0.0011069085448980331,0.001643359661102295
2025-05-09 05:29:35,30.800987243652344,37.485,951.9921875,32.72111129760742,-0.03138609603047371,-0.35544297099113464,0.5313732624053955,72.39652863584763,2.8757696146506517,326.10861499877507,4.781824111938477,-26.89895248413086,7.420467853546143,-0.0004091355949640274,-0.0004958249628543854,-0.0008001923561096191
2025-05-09 05:29:36,30.800987243652344,38.946,952.0068359375,30.714130401611328,-0.037862591445446014,-0.35519054532051086,0.532335638999939,72.31173866749108,2.8668703050489484,326.0318709932608,4.4450249671936035,-26.905147552490234,7.559410572052002,0.000812578946352005,-0.0020227693021297455,-0.0008000768721103668
2025-05-09 05:29:37,30.87481689453125,38.946,952.001708984375,30.858539581298828,-0.03387705609202385,-0.35468563437461853,0.5319231748580933,72.41038708967358,2.859964130024419,326.0336570877288,4.933948993682861,-26.98290252685547,7.314961910247803,-0.0004089139401912689,-0.001411711797118187,-0.0014110840857028961
2025-05-09 05:29:38,30.837902069091797,38.459,952.0048828125,31.55405616760254,-0.03387705609202385,-0.35443320870399475,0.5309607982635498,72.4035705608819,2.783716807328863,326.0677807128221,5.99555778503418,-27.114912033081055,7.566486835479736,-0.0007142331451177597,-0.0004952987655997276,0.0019483491778373718
2025-05-09 05:29:39,30.727155685424805,37.972,952.013427734375,30.56972312927246,-0.03437524661421776,-0.3539282977581024,0.5316482186317444,72.27239677787182,2.7509045785561215,326.0320963895034,5.817586421966553,-27.283039093017578,8.040785789489746,-0.0010192971676588058,-0.002022065222263336,0.0025587938725948334
2025-05-09 05:29:40,30.893274307250977,39.433,952.022705078125,31.77214241027832,-0.03138609603047371,-0.35266607999801636,0.5301358699798584,72.16588680795464,2.6901829161742388,325.94093043955667,5.212986946105957,-26.889198303222656,7.517884254455566,-0.001935204491019249,0.0007273536175489426,0.00042070820927619934
