timestamp,room_temp,board_temp,pressure,humidity,acc_x,acc_y,acc_z,yaw,pitch,roll,comp_x,comp_y,comp_z,gyro_x,gyro_y,gyro_z
2025-05-09 01:29:20,30.17342758178711,37.972,951.89501953125,29.340778350830078,-0.03138609603047371,-0.3549380898475647,0.5310983061790466,20.53150766392331,2.6244933583882295,326.48071345947363,45.763938903808594,-36.1147346496582,22.722110748291016,0.0009969230741262436,0.0004906756803393364,0.0022581256926059723
2025-05-09 01:29:21,30.2841739654541,38.946,951.876953125,27.354427337646484,-0.027400558814406395,-0.35266607999801636,0.5301358699798584,20.42275226931649,2.6723140740884275,326.4016779254928,45.770809173583984,-36.21103286743164,22.878597259521484,-0.003278777003288269,0.0011013252660632133,-0.002017941325902939
2025-05-09 01:29:22,30.265716552734375,38.946,951.869384765625,29.214052200317383,-0.029393328353762627,-0.3539282977581024,0.5310983061790466,20.485393641741968,2.6901410812655726,326.42255098359635,45.90333938598633,-36.34777069091797,23.037813186645508,0.0006918720901012421,0.0011012628674507141,-0.0014068298041820526
2025-05-09 01:29:24,30.24725914001465,38.946,951.8759765625,31.439119338989258,-0.029891518875956535,-0.3524136543273926,0.5306858420372009,20.44205267636365,2.666307989930459,326.4203175117378,45.94990539550781,-36.55812454223633,22.978370666503906,0.0006916392594575882,0.0001848256215453148,-0.0014068447053432465
2025-05-09 01:29:25,30.191884994506836,38.459,951.888427734375,27.52241325378418,-0.029393328353762627,-0.3531709611415863,0.5317856669425964,20.456843451011316,2.679767091133381,326.3925869437075,45.91292190551758,-36.305824279785156,23.011547088623047,0.00038605183362960815,-0.00012059137225151062,0.0016473866999149323
2025-05-09 01:29:26,30.228801727294922,38.459,951.898193359375,31.397859573364258,-0.03337886556982994,-0.35342341661453247,0.5305483341217041,20.468835555646564,2.700819655146064,326.5250584626599,45.649452209472656,-36.2322883605957,22.37134552001953,0.0006912276148796082,0.0020171692594885826,0.0010363608598709106
2025-05-09 01:29:27,30.11805534362793,37.972,951.87353515625,30.407630920410156,-0.02889513596892357,-0.35266607999801636,0.5299984216690063,20.42202314662259,2.674832279458047,326.4471396646084,45.759517669677734,-36.70449447631836,22.66192626953125,-0.00022491998970508575,0.00018458813428878784,0.0010366030037403107
2025-05-09 01:29:28,30.154970169067383,38.459,951.868408203125,29.2641544342041,-0.03138609603047371,-0.35367587208747864,0.530410885810852,20.392535512428353,2.671599892433338,326.44088662642326,45.945037841796875,-36.46345520019531,22.081758499145508,-0.001141117885708809,-0.0022588055580854416,-0.0014069266617298126
2025-05-09 01:29:29,30.099597930908203,38.459,951.86962890625,28.244455337524414,-0.027898751199245453,-0.35367587208747864,0.5326105952262878,20.384667134504497,2.615349442636875,326.4519925140137,45.5457649230957,-36.43412399291992,22.376625061035156,0.0019130529835820198,0.0004903338849544525,0.00042537227272987366
2025-05-09 01:29:30,30.17342758178711,38.459,951.874267578125,29.50286865234375,-0.029393328353762627,-0.35266607999801636,0.530410885810852,20.316409639033974,2.683873315485028,326.4316522106654,45.8558349609375,-36.67154312133789,22.59303855895996,0.0009967274963855743,0.0007954472675919533,-0.0001854337751865387
