timestamp,temperature,pressure,humidity,acc_x,acc_y,acc_z,orientation_yaw,orientation_pitch,orientation_roll,compass_x,compass_y,compass_z,gyro_x,gyro_y,gyro_z
2025-05-06 15:33:01,31.63157844543457,948.808349609375,26.84457778930664,-0.03138609603047371,0.034019701182842255,0.5745429992675781,352.19745826955506,2.915283326216233,3.798474810666484,11.772982597351074,2.5966453552246094,13.368632316589355,-0.002769211307168007,-6.422586739063263e-05,0.0011558756232261658
2025-05-06 15:33:03,31.594663619995117,948.83544921875,26.829843521118164,-0.02839694358408451,0.03683124855160713,0.5755054354667664,352.19226476446494,2.882024787269914,3.5703050843662147,23.815223693847656,5.688271522521973,26.920228958129883,0.0009262431412935257,-0.001551755703985691,0.0008439794182777405
2025-05-06 15:33:05,31.57620620727539,948.84130859375,26.912363052368164,-0.02889513596892357,0.03851817548274994,0.5737181305885315,352.130756349668,2.731559775279353,3.881822755334503,28.666362762451172,6.992489337921143,31.81366729736328,-0.00031472742557525635,4.161801189184189e-05,-0.0009982511401176453
2025-05-06 15:33:07,31.63157844543457,948.854248046875,26.980146408081055,-0.03138609603047371,0.036550093442201614,0.5744055509567261,352.12255500002215,2.5043746634366233,3.6647277538865866,30.831634521484375,7.2567362785339355,34.58662414550781,-0.0005550310015678406,-0.004081102088093758,0.0017204172909259796
2025-05-06 15:33:09,31.594663619995117,948.84375,26.5380802154541,-0.030389711260795593,0.036550093442201614,0.5745429992675781,352.07146006238855,2.312442078891034,3.494316241642061,31.918718338012695,7.307694911956787,34.99899673461914,-0.00043377652764320374,0.0011124331504106522,-0.0016512349247932434
2025-05-06 15:33:11,31.57620620727539,948.806884765625,26.87994384765625,-0.03138609603047371,0.03711240366101265,0.5741305947303772,351.9478515676579,2.241472784876605,3.618958656258331,32.185630798339844,7.564884185791016,34.881038665771484,-0.0007349122315645218,-0.0009481031447649002,0.0016508661210536957
2025-05-06 15:33:13,31.68695068359375,948.832275390625,26.68248748779297,-0.032382477074861526,0.03598778322339058,0.5727556943893433,351.8182615347616,1.9697132181801376,3.6460766416973973,32.35605239868164,7.758596420288086,35.4742431640625,0.0008697640150785446,-0.00024564843624830246,-0.00045052170753479004
2025-05-06 15:33:15,31.594663619995117,948.78125,26.903520584106445,-0.029393328353762627,0.03598778322339058,0.5756429433822632,351.7788274375885,2.151359537835688,3.774725389148703,32.275047302246094,8.005348205566406,34.80261993408203,0.0005777217447757721,0.0006320737302303314,0.0010313913226127625
2025-05-06 15:33:17,31.68695068359375,948.791259765625,26.602916717529297,-0.026902368292212486,0.03458201140165329,0.5734431743621826,351.42536173294576,2.1566339379788184,3.8159575336207774,32.041351318359375,7.317046642303467,35.1405143737793,-0.0006117243319749832,-0.0017674276605248451,0.001918599009513855
2025-05-06 15:33:19,31.650035858154297,948.822265625,26.86815643310547,-0.019429488107562065,0.03823702037334442,0.5745429992675781,351.2230976335069,2.1608208439400363,3.573454015017002,32.382110595703125,7.555638790130615,35.27927780151367,-0.0005876962095499039,-0.0001544477418065071,0.0018860287964344025
2025-05-06 15:33:22,31.613121032714844,948.839599609375,26.98309326171875,-0.02839694358408451,0.03879932686686516,0.571243405342102,351.24678046068027,2.1641623005480537,3.718472378031301,32.345909118652344,7.527003288269043,35.138702392578125,-0.0021447036415338516,-0.0007346589118242264,0.0006454810500144958
2025-05-06 15:33:24,31.63157844543457,948.810791015625,26.876996994018555,-0.0433427058160305,0.03936164081096649,0.5731682181358337,350.86030274423155,2.150946311390902,3.7245986308299797,32.33734893798828,7.524198055267334,35.17881774902344,-0.0006465371698141098,0.0028820987790822983,0.00038143619894981384
2025-05-06 15:33:26,31.63157844543457,948.835205078125,27.109817504882812,-0.03387705609202385,0.0362689383327961,0.5738555788993835,350.90383324735933,2.2983300542921414,3.725361477582905,32.12141036987305,7.715667724609375,35.28097915649414,-0.0009091664105653763,0.00039962027221918106,-0.0001687966287136078
2025-05-06 15:33:28,31.63157844543457,948.816162109375,27.053823471069336,-0.029891518875956535,0.03879932686686516,0.5745429992675781,350.57328880379754,2.008794279950481,4.769617146955107,32.01603317260742,7.64253044128418,34.9819450378418,4.561804234981537e-05,0.001062937080860138,-8.86768102645874e-05
2025-05-06 15:33:30,31.594663619995117,948.81103515625,26.829843521118164,-0.024411408230662346,0.03683124855160713,0.5741305947303772,350.6341850628901,1.9162042355617883,4.875687423444466,31.997699737548828,7.406824588775635,34.70683288574219,0.0009191334247589111,0.0001518353819847107,-0.0012236647307872772
2025-05-06 15:33:32,31.650035858154297,948.790771484375,26.938886642456055,-0.034873440861701965,0.03851817548274994,0.5789424777030945,350.8947456806686,2.0339750529862024,4.784041652708528,32.27150344848633,7.087522029876709,34.7967643737793,-4.7653913497924805e-05,8.746515959501266e-05,-0.0009172633290290833
2025-05-06 15:33:34,31.557748794555664,948.8095703125,27.021404266357422,-0.03138609603047371,0.04217318817973137,0.5760553479194641,350.49113699600787,2.254312473299171,4.47111610899757,32.43566131591797,7.226747035980225,34.911590576171875,-0.001566462218761444,0.0018540900200605392,-0.0008386299014091492
2025-05-06 15:33:36,31.63157844543457,948.8212890625,26.918256759643555,-0.029891518875956535,0.03823702037334442,0.5742680430412292,350.6509651301335,2.1943060597894357,4.660249596643925,32.35822296142578,7.336718559265137,34.33260726928711,-0.0009768176823854446,-0.00028029363602399826,-0.0002475753426551819
2025-05-06 15:33:38,31.539291381835938,948.821044921875,26.821001052856445,-0.029891518875956535,0.039080485701560974,0.5737181305885315,350.56998896865474,2.4734712590934893,4.46677168179862,32.492584228515625,7.605804920196533,34.91936492919922,-0.0009477753192186356,-0.0006062965840101242,-0.0008022449910640717
2025-05-06 15:33:41,31.50237464904785,948.8046875,26.803319931030273,-0.030389711260795593,0.03683124855160713,0.5734431743621826,350.6244520433228,2.2848474743139477,4.376691305043083,32.364891052246094,7.629339218139648,34.99138641357422,-4.9345195293426514e-05,0.0006541600450873375,-0.001424696296453476
2025-05-06 15:33:43,31.539291381835938,948.802978515625,26.980146408081055,-0.029891518875956535,0.03711240366101265,0.5717933773994446,350.64512190329856,2.2044345899983298,4.28444405077336,32.400978088378906,7.577359199523926,35.040283203125,0.0017754491418600082,0.0003455542027950287,0.0004212819039821625
2025-05-06 15:33:45,31.613121032714844,948.8271484375,26.850473403930664,-0.029891518875956535,0.03823702037334442,0.5739930868148804,350.75187263738394,2.270576220930029,4.132640962035711,32.4522819519043,7.419113636016846,34.879207611083984,0.0014626476913690567,-0.0005430029705166817,0.000378437340259552
2025-05-06 15:33:47,31.742324829101562,948.79296875,26.717853546142578,-0.029393328353762627,0.03739355504512787,0.5748180150985718,350.8210172036729,2.28602909704036,4.168061042410928,32.66390609741211,7.240355491638184,34.825538635253906,-0.0007009245455265045,-0.002349158748984337,0.0013145022094249725
2025-05-06 15:33:49,31.742324829101562,948.838134765625,27.03024673461914,-0.029891518875956535,0.03711240366101265,0.5744055509567261,350.9079339221823,2.3324788657080893,4.087584765402076,32.73428726196289,7.160768508911133,34.54509353637695,-0.00036939606070518494,-0.0008173156529664993,-0.0005033090710639954
2025-05-06 15:33:51,31.594663619995117,948.840087890625,26.691329956054688,-0.030389711260795593,0.03711240366101265,0.5738555788993835,350.96131441186685,2.3551002387957602,4.01381488038453,32.4685173034668,7.33162784576416,35.16410827636719,-2.9657036066055298e-05,-0.0007736673578619957,0.001001153141260147
2025-05-06 15:33:53,31.650035858154297,948.817626953125,27.834806442260742,-0.027898751199245453,0.03739355504512787,0.5742680430412292,350.98541388057964,2.270783474482657,3.9120369509017006,31.95639419555664,7.219790458679199,34.63906478881836,-0.001194089651107788,0.00012747664004564285,0.0006848499178886414
2025-05-06 15:33:55,31.594663619995117,948.82568359375,26.829843521118164,-0.030389711260795593,0.036550093442201614,0.5766052603721619,350.88208080240014,2.0873719778134814,3.8901406450831093,32.44371032714844,7.349587440490723,35.271507263183594,-0.0006043743342161179,-0.0004573352634906769,-0.00020693987607955933
2025-05-06 15:33:57,31.520832061767578,948.804931640625,26.5587100982666,-0.029891518875956535,0.03739355504512787,0.5755054354667664,350.65257193213574,2.107367143165282,3.9331127802462444,32.43060302734375,7.546248912811279,35.72819519042969,-0.001480376347899437,-0.002224360592663288,-0.00011447817087173462
2025-05-06 15:34:00,31.650035858154297,948.81298828125,26.62059783935547,-0.02839694358408451,0.03879932686686516,0.5755054354667664,350.93399792405506,2.2409656433307314,3.8530719277969805,32.509517669677734,7.4362053871154785,35.43556594848633,-0.0008275695145130157,-0.002212545834481716,0.0001289770007133484
2025-05-06 15:34:02,31.63157844543457,948.810302734375,27.884906768798828,-0.027400558814406395,0.03598778322339058,0.5750929117202759,351.16619020488963,2.293484675406252,3.889146852558872,32.51933288574219,7.390931606292725,35.46281814575195,-0.0001922398805618286,-0.0006552617996931076,-0.0017060041427612305
2025-05-06 15:34:04,31.520832061767578,948.837646484375,26.72374725341797,-0.029393328353762627,0.0362689383327961,0.5730307102203369,351.47382619397524,2.241092855604023,3.794054824499839,32.497501373291016,7.428018569946289,35.0854606628418,0.00010013580322265625,-0.0014678677543997765,0.0003547482192516327
2025-05-06 15:34:06,31.4654598236084,948.812744140625,26.800371170043945,-0.030389711260795593,0.0362689383327961,0.5756429433822632,351.24030458757346,2.545076401030964,3.6551108475352088,32.63886642456055,7.19032621383667,35.604434967041016,-0.0007828511297702789,0.000601581297814846,0.0016168057918548584
2025-05-06 15:34:08,31.520832061767578,948.77587890625,26.706064224243164,-0.027400558814406395,0.03711240366101265,0.5759178400039673,351.31188838516977,2.6128626134487556,3.703724292065951,32.682228088378906,7.046745777130127,35.33854675292969,-0.0001456569880247116,-0.0006492277607321739,-0.0010576248168945312
2025-05-06 15:34:10,31.539291381835938,948.783203125,26.653017044067383,-0.02590598352253437,0.03683124855160713,0.574680507183075,351.4389845452454,2.6981586561341095,3.6503561820992334,32.6442756652832,6.9080610275268555,35.242332458496094,-0.0004266519099473953,0.001185365952551365,0.0013245120644569397
2025-05-06 15:34:12,31.613121032714844,948.84326171875,26.635334014892578,-0.030389711260795593,0.03739355504512787,0.5761928558349609,351.2164339301979,2.961032787050625,3.4218936114383,32.797080993652344,7.324286937713623,34.89065170288086,0.00023648701608181,-0.0006087599322199821,0.0007807575166225433
2025-05-06 15:34:14,31.539291381835938,948.8408203125,26.629440307617188,-0.03138609603047371,0.0362689383327961,0.5741305947303772,351.0021982166913,2.9959534098427847,3.727797720682484,32.71630096435547,7.601420879364014,35.00017166137695,0.0002318304032087326,0.0006226673722267151,0.00017280131578445435
